Epoch; Epoch Loss; Validation Loss; Learning Rate; 
Epoch: 001, Loss: 0.0000002197, Val Loss: 0.0000002344, LR: 0.0010000000, best model
Epoch: 002, Loss: 0.0000002138, Val Loss: 0.0000002264, LR: 0.0010000000, best model
Epoch: 003, Loss: 0.0000002134, Val Loss: 0.0000002222, LR: 0.0010000000, best model
Epoch: 004, Loss: 0.0000002134, Val Loss: 0.0000002248, LR: 0.0010000000
Epoch: 005, Loss: 0.0000002143, Val Loss: 0.0000002262, LR: 0.0010000000
Epoch: 006, Loss: 0.0000002137, Val Loss: 0.0000002294, LR: 0.0010000000
Epoch: 007, Loss: 0.0000002129, Val Loss: 0.0000002282, LR: 0.0010000000
Epoch: 008, Loss: 0.0000002133, Val Loss: 0.0000002272, LR: 0.0010000000
Epoch: 009, Loss: 0.0000002127, Val Loss: 0.0000002313, LR: 0.0010000000
Epoch: 010, Loss: 0.0000002121, Val Loss: 0.0000002310, LR: 0.0010000000
Epoch: 011, Loss: 0.0000002124, Val Loss: 0.0000002274, LR: 0.0010000000
Epoch: 012, Loss: 0.0000002120, Val Loss: 0.0000002260, LR: 0.0010000000
Epoch: 013, Loss: 0.0000002109, Val Loss: 0.0000002427, LR: 0.0010000000
Epoch: 014, Loss: 0.0000002118, Val Loss: 0.0000002267, LR: 0.0010000000
Epoch: 015, Loss: 0.0000002114, Val Loss: 0.0000002240, LR: 0.0010000000
Epoch: 016, Loss: 0.0000002115, Val Loss: 0.0000002328, LR: 0.0010000000
Epoch: 017, Loss: 0.0000002118, Val Loss: 0.0000002258, LR: 0.0010000000
Epoch: 018, Loss: 0.0000002117, Val Loss: 0.0000002255, LR: 0.0010000000
Epoch: 019, Loss: 0.0000002108, Val Loss: 0.0000002202, LR: 0.0010000000, best model
Epoch: 020, Loss: 0.0000002112, Val Loss: 0.0000002343, LR: 0.0010000000
Epoch: 021, Loss: 0.0000002110, Val Loss: 0.0000002269, LR: 0.0010000000
Epoch: 022, Loss: 0.0000002106, Val Loss: 0.0000002227, LR: 0.0010000000
Epoch: 023, Loss: 0.0000002108, Val Loss: 0.0000002269, LR: 0.0010000000
Epoch: 024, Loss: 0.0000002095, Val Loss: 0.0000002289, LR: 0.0010000000
Epoch: 025, Loss: 0.0000002094, Val Loss: 0.0000002229, LR: 0.0010000000
Epoch: 026, Loss: 0.0000002103, Val Loss: 0.0000002380, LR: 0.0010000000
Epoch: 027, Loss: 0.0000002098, Val Loss: 0.0000002210, LR: 0.0010000000
Epoch: 028, Loss: 0.0000002097, Val Loss: 0.0000002415, LR: 0.0010000000
Epoch: 029, Loss: 0.0000002096, Val Loss: 0.0000002229, LR: 0.0010000000
Epoch: 030, Loss: 0.0000002091, Val Loss: 0.0000002210, LR: 0.0010000000
Epoch: 031, Loss: 0.0000002087, Val Loss: 0.0000002226, LR: 0.0010000000
Epoch: 032, Loss: 0.0000002091, Val Loss: 0.0000002541, LR: 0.0010000000
Epoch: 033, Loss: 0.0000002082, Val Loss: 0.0000002200, LR: 0.0010000000, best model
Epoch: 034, Loss: 0.0000002086, Val Loss: 0.0000002247, LR: 0.0010000000
Epoch: 035, Loss: 0.0000002090, Val Loss: 0.0000002281, LR: 0.0010000000
Epoch: 036, Loss: 0.0000002083, Val Loss: 0.0000002213, LR: 0.0010000000
Epoch: 037, Loss: 0.0000002088, Val Loss: 0.0000002238, LR: 0.0010000000
Epoch: 038, Loss: 0.0000002082, Val Loss: 0.0000002177, LR: 0.0010000000, best model
Epoch: 039, Loss: 0.0000002076, Val Loss: 0.0000002149, LR: 0.0010000000, best model
Epoch: 040, Loss: 0.0000002073, Val Loss: 0.0000002200, LR: 0.0010000000
Epoch: 041, Loss: 0.0000002071, Val Loss: 0.0000002188, LR: 0.0010000000
Epoch: 042, Loss: 0.0000002074, Val Loss: 0.0000002248, LR: 0.0010000000
Epoch: 043, Loss: 0.0000002073, Val Loss: 0.0000002232, LR: 0.0010000000
Epoch: 044, Loss: 0.0000002071, Val Loss: 0.0000002218, LR: 0.0010000000
Epoch: 045, Loss: 0.0000002069, Val Loss: 0.0000002262, LR: 0.0010000000
Epoch: 046, Loss: 0.0000002068, Val Loss: 0.0000002278, LR: 0.0010000000
Epoch: 047, Loss: 0.0000002071, Val Loss: 0.0000002207, LR: 0.0010000000
Epoch: 048, Loss: 0.0000002072, Val Loss: 0.0000002139, LR: 0.0010000000, best model
Epoch: 049, Loss: 0.0000002065, Val Loss: 0.0000002196, LR: 0.0010000000
Epoch: 050, Loss: 0.0000002076, Val Loss: 0.0000002159, LR: 0.0010000000
Epoch: 051, Loss: 0.0000002063, Val Loss: 0.0000002176, LR: 0.0010000000
Epoch: 052, Loss: 0.0000002057, Val Loss: 0.0000002166, LR: 0.0010000000
Epoch: 053, Loss: 0.0000002057, Val Loss: 0.0000002210, LR: 0.0010000000
Epoch: 054, Loss: 0.0000002057, Val Loss: 0.0000002214, LR: 0.0010000000
Epoch: 055, Loss: 0.0000002062, Val Loss: 0.0000002221, LR: 0.0010000000
Epoch: 056, Loss: 0.0000002053, Val Loss: 0.0000002154, LR: 0.0010000000
Epoch: 057, Loss: 0.0000002058, Val Loss: 0.0000002233, LR: 0.0010000000
Epoch: 058, Loss: 0.0000002045, Val Loss: 0.0000002248, LR: 0.0010000000
Epoch: 059, Loss: 0.0000002047, Val Loss: 0.0000002147, LR: 0.0010000000
Epoch: 060, Loss: 0.0000002054, Val Loss: 0.0000002195, LR: 0.0010000000
Epoch: 061, Loss: 0.0000002048, Val Loss: 0.0000002291, LR: 0.0010000000
Epoch: 062, Loss: 0.0000002047, Val Loss: 0.0000002121, LR: 0.0010000000, best model
Epoch: 063, Loss: 0.0000002053, Val Loss: 0.0000002135, LR: 0.0010000000
Epoch: 064, Loss: 0.0000002041, Val Loss: 0.0000002280, LR: 0.0010000000
Epoch: 065, Loss: 0.0000002046, Val Loss: 0.0000002147, LR: 0.0010000000
Epoch: 066, Loss: 0.0000002045, Val Loss: 0.0000002159, LR: 0.0010000000
Epoch: 067, Loss: 0.0000002039, Val Loss: 0.0000002143, LR: 0.0010000000
Epoch: 068, Loss: 0.0000002047, Val Loss: 0.0000002122, LR: 0.0010000000
Epoch: 069, Loss: 0.0000002041, Val Loss: 0.0000002157, LR: 0.0010000000
Epoch: 070, Loss: 0.0000002034, Val Loss: 0.0000002211, LR: 0.0010000000
Epoch: 071, Loss: 0.0000002042, Val Loss: 0.0000002201, LR: 0.0010000000
Epoch: 072, Loss: 0.0000002034, Val Loss: 0.0000002194, LR: 0.0010000000
Epoch: 073, Loss: 0.0000002029, Val Loss: 0.0000002146, LR: 0.0010000000
Epoch: 074, Loss: 0.0000002030, Val Loss: 0.0000002122, LR: 0.0010000000
Epoch: 075, Loss: 0.0000002027, Val Loss: 0.0000002267, LR: 0.0010000000
Epoch: 076, Loss: 0.0000002032, Val Loss: 0.0000002140, LR: 0.0010000000
Epoch: 077, Loss: 0.0000002031, Val Loss: 0.0000002137, LR: 0.0010000000
Epoch: 078, Loss: 0.0000002028, Val Loss: 0.0000002275, LR: 0.0010000000
Epoch: 079, Loss: 0.0000002025, Val Loss: 0.0000002101, LR: 0.0010000000, best model
Epoch: 080, Loss: 0.0000002025, Val Loss: 0.0000002125, LR: 0.0010000000
Epoch: 081, Loss: 0.0000002030, Val Loss: 0.0000002208, LR: 0.0010000000
Epoch: 082, Loss: 0.0000002031, Val Loss: 0.0000002152, LR: 0.0010000000
Epoch: 083, Loss: 0.0000002022, Val Loss: 0.0000002227, LR: 0.0010000000
Epoch: 084, Loss: 0.0000002026, Val Loss: 0.0000002108, LR: 0.0010000000
Epoch: 085, Loss: 0.0000002025, Val Loss: 0.0000002155, LR: 0.0010000000
Epoch: 086, Loss: 0.0000002022, Val Loss: 0.0000002162, LR: 0.0010000000
Epoch: 087, Loss: 0.0000002022, Val Loss: 0.0000002141, LR: 0.0010000000
Epoch: 088, Loss: 0.0000002019, Val Loss: 0.0000002138, LR: 0.0010000000
